id,net_payment_count
202312merchant_32345,0.0
202310merchant_32345,0.0
202311merchant_36556,377.8141140248193
202312merchant_36556,370.57541864691325
202310merchant_36556,400.4177318391832
202311merchant_31863,0.0
202312merchant_31863,0.0
202310merchant_31863,0.0
202311merchant_28100,0.0
202312merchant_28100,0.0
202310merchant_28100,0.0
202311merchant_43561,0.0
202312merchant_43561,0.0
202310merchant_43561,0.0
202311merchant_54543,5.8464200197266765
202312merchant_54543,5.846402767760038
202310merchant_54543,5.852506766117633
202311merchant_62073,0.0
202312merchant_62073,0.0
202310merchant_62073,0.0
202311merchant_29080,0.0
202312merchant_29080,0.0
202310merchant_29080,0.0
202311merchant_24831,0.0
202312merchant_24831,0.0
202310merchant_24831,0.0
202311merchant_15809,0.0
202312merchant_15809,0.0
202310merchant_15809,0.0
202311merchant_29483,0.0
202312merchant_29483,0.0
202310merchant_29483,0.0
202311merchant_32558,0.0
202312merchant_32558,0.0
202310merchant_32558,0.0
202311merchant_27573,0.0
202312merchant_27573,0.0
202310merchant_27573,0.0
202311merchant_39789,6.542053894914984
202312merchant_39789,6.5271628545482185
202310merchant_39789,6.387076106823221
202311merchant_64236,11.200448077259342
202312merchant_64236,11.073694712161545
202310merchant_64236,10.277345085843674
202311merchant_67418,0.0
202312merchant_67418,0.0
202310merchant_67418,0.0
202311merchant_131,0.0
202312merchant_131,0.0
202310merchant_131,0.0
202311merchant_34300,0.0
202312merchant_34300,0.0
202310merchant_34300,0.0
202311merchant_31939,0.0
202312merchant_31939,0.0
202310merchant_31939,0.0
202311merchant_14301,0.0
202312merchant_14301,0.0
202310merchant_14301,0.0
202311merchant_67399,0.0
202312merchant_67399,0.0
202310merchant_67399,0.0
202311merchant_6269,25.57990016143831
202312merchant_6269,26.38364466354688
202310merchant_6269,29.8670000648509
202311merchant_40009,0.0
202312merchant_40009,0.0
202310merchant_40009,0.0
202311merchant_43886,0.0
202312merchant_43886,0.0
202310merchant_43886,0.0
202311merchant_42370,0.0
202312merchant_42370,0.0
202310merchant_42370,0.0
202311merchant_25299,0.0
202312merchant_25299,0.0
202310merchant_25299,0.0
202311merchant_28433,0.0
202312merchant_28433,0.0
202310merchant_28433,0.0
202311merchant_53551,4.16535649713314
202312merchant_53551,4.354372875311521
202310merchant_53551,4.738616461341409
202311merchant_3049,0.0
202312merchant_3049,0.0
202310merchant_3049,0.0
202311merchant_62741,0.0
202312merchant_62741,0.0
202310merchant_62741,0.0
202311merchant_49291,0.0
202312merchant_49291,0.0
202310merchant_49291,0.0
202311merchant_8092,0.0
202312merchant_8092,0.0
202310merchant_8092,0.0
202311merchant_8099,0.0
202312merchant_8099,0.0
202310merchant_8099,0.0
202311merchant_10657,0.0
202312merchant_10657,0.0
202310merchant_10657,0.0
202311merchant_9373,0.0
202312merchant_9373,0.0
202310merchant_9373,0.0
202311merchant_13756,0.0
202312merchant_13756,0.0
202310merchant_13756,0.0
202311merchant_10347,0.0
202312merchant_10347,0.0
202310merchant_10347,0.0
202311merchant_3410,0.0
202312merchant_3410,0.0
202310merchant_3410,0.0
202311merchant_48727,0.0
202312merchant_48727,0.0
202310merchant_48727,0.0
202311merchant_13651,0.0
202312merchant_13651,0.0
202310merchant_13651,0.0
202311merchant_46139,0.0
202312merchant_46139,0.0
202310merchant_46139,0.0
202311merchant_26105,0.0
202312merchant_26105,0.0
202310merchant_26105,0.0
202311merchant_10282,0.0
202312merchant_10282,0.0
202310merchant_10282,0.0
202311merchant_41021,0.0
202312merchant_41021,0.0
202310merchant_41021,0.0
202311merchant_8278,0.0
202312merchant_8278,0.0
202310merchant_8278,0.0
202311merchant_55672,0.0
202312merchant_55672,0.0
202310merchant_55672,0.0
202311merchant_14230,0.0
202312merchant_14230,0.0
202310merchant_14230,0.0
202311merchant_44946,6.951823777717892
202312merchant_44946,6.9537319868627385
202310merchant_44946,6.995406383934855
202311merchant_14240,0.0
202312merchant_14240,0.0
202310merchant_14240,0.0
202311merchant_19125,0.0
202312merchant_19125,0.0
202310merchant_19125,0.0
202311merchant_46580,0.0
202312merchant_46580,0.0
202310merchant_46580,0.0
202311merchant_34329,20.965447596033428
202312merchant_34329,20.984885465929803
202310merchant_34329,21.112500803688732
202311merchant_19803,0.0
202312merchant_19803,0.0
202310merchant_19803,0.0
202311merchant_27302,0.0
202312merchant_27302,0.0
202310merchant_27302,0.0
202311merchant_55716,81.36060334912392
202312merchant_55716,79.42775317326972
202310merchant_55716,89.73308842872956
202311merchant_14619,0.0
202312merchant_14619,0.0
202310merchant_14619,0.0
202311merchant_18826,0.0
202312merchant_18826,0.0
202310merchant_18826,0.0
202311merchant_40614,0.0
202312merchant_40614,0.0
202310merchant_40614,0.0
202311merchant_50658,0.0
202312merchant_50658,0.0
202310merchant_50658,0.0
202311merchant_22218,0.0
202312merchant_22218,0.0
202310merchant_22218,0.0
202311merchant_37556,0.0
202312merchant_37556,0.0
202310merchant_37556,0.0
202311merchant_14633,0.0
202312merchant_14633,0.0
202310merchant_14633,0.0
202311merchant_34543,8.641538203745972
202312merchant_34543,8.740128689808849
202310merchant_34543,9.096135889878393
202311merchant_24100,0.0
202312merchant_24100,0.0
202310merchant_24100,0.0
202311merchant_23131,0.0
202312merchant_23131,0.0
202310merchant_23131,0.0
202311merchant_25782,0.0
202312merchant_25782,0.0
202310merchant_25782,0.0
202311merchant_8540,0.0
202312merchant_8540,0.0
202310merchant_8540,0.0
202311merchant_21022,0.0
202312merchant_21022,0.0
202310merchant_21022,0.0
202311merchant_67017,0.0
202312merchant_67017,0.0
202310merchant_67017,0.0
202311merchant_38774,0.0
202312merchant_38774,0.0
202310merchant_38774,0.0
202311merchant_16129,15.300664270344418
202312merchant_16129,16.20592367679999
202310merchant_16129,16.92901171759669
202311merchant_40726,4.699873446525377
202312merchant_40726,4.628699288543094
202310merchant_40726,4.814711415058916
202311merchant_36028,0.0
202312merchant_36028,0.0
202310merchant_36028,0.0
202311merchant_25207,0.0
202312merchant_25207,0.0
202310merchant_25207,0.0
202311merchant_64554,0.0
202312merchant_64554,0.0
202310merchant_64554,0.0
202311merchant_21663,0.0
202312merchant_21663,0.0
202310merchant_21663,0.0
202311merchant_6476,0.0
202312merchant_6476,0.0
202310merchant_6476,0.0
202311merchant_34819,0.0
202312merchant_34819,0.0
202310merchant_34819,0.0
202311merchant_37662,0.0
202312merchant_37662,0.0
202310merchant_37662,0.0
202311merchant_40180,0.0
202312merchant_40180,0.0
202310merchant_40180,0.0
202311merchant_13133,0.0
202312merchant_13133,0.0
202310merchant_13133,0.0
202311merchant_34586,0.0
202312merchant_34586,0.0
202310merchant_34586,0.0
202311merchant_30890,0.0
202312merchant_30890,0.0
202310merchant_30890,0.0
202311merchant_40748,0.0
202312merchant_40748,0.0
202310merchant_40748,0.0
202311merchant_56612,0.0
202312merchant_56612,0.0
202310merchant_56612,0.0
202311merchant_34614,0.0
202312merchant_34614,0.0
202310merchant_34614,0.0
202311merchant_16575,0.0
202312merchant_16575,0.0
202310merchant_16575,0.0
202311merchant_29196,0.0
202312merchant_29196,0.0
202310merchant_29196,0.0
202311merchant_47838,6.869778529052364
202312merchant_47838,6.767940842170693
202310merchant_47838,7.385752305642874
202311merchant_30194,0.0
202312merchant_30194,0.0
202310merchant_30194,0.0
202311merchant_38358,0.0
202312merchant_38358,0.0
202310merchant_38358,0.0
202311merchant_50027,0.0
202312merchant_50027,0.0
202310merchant_50027,0.0
202311merchant_62247,0.0
202312merchant_62247,0.0
202310merchant_62247,0.0
202311merchant_26316,0.0
202312merchant_26316,0.0
202310merchant_26316,0.0
202311merchant_28194,0.0
202312merchant_28194,0.0
202310merchant_28194,0.0
202311merchant_28239,0.0
202312merchant_28239,0.0
202310merchant_28239,0.0
202311merchant_32094,0.0
202312merchant_32094,0.0
202310merchant_32094,0.0
202311merchant_34075,0.0
202312merchant_34075,0.0
202310merchant_34075,0.0
202311merchant_35758,0.0
202312merchant_35758,0.0
202310merchant_35758,0.0
202311merchant_51828,0.0
202312merchant_51828,0.0
202310merchant_51828,0.0
202311merchant_520,0.0
202312merchant_520,0.0
202310merchant_520,0.0
202311merchant_63893,0.0
202312merchant_63893,0.0
202310merchant_63893,0.0
202311merchant_16440,0.0
202312merchant_16440,0.0
202310merchant_16440,0.0
202311merchant_54138,0.0
202312merchant_54138,0.0
202310merchant_54138,0.0
202311merchant_4750,0.0
202312merchant_4750,0.0
202310merchant_4750,0.0
202311merchant_1534,0.0
202312merchant_1534,0.0
202310merchant_1534,0.0
202311merchant_14688,0.0
202312merchant_14688,0.0
202310merchant_14688,0.0
202311merchant_62778,0.0
202312merchant_62778,0.0
202310merchant_62778,0.0
202311merchant_24110,0.0
202312merchant_24110,0.0
202310merchant_24110,0.0
202311merchant_7747,0.0
202312merchant_7747,0.0
202310merchant_7747,0.0
202311merchant_50810,0.0
202312merchant_50810,0.0
202310merchant_50810,0.0
202311merchant_740,0.0
202312merchant_740,0.0
202310merchant_740,0.0
202311merchant_36749,0.0
202312merchant_36749,0.0
202310merchant_36749,0.0
202311merchant_6115,0.0
202312merchant_6115,0.0
202310merchant_6115,0.0
202311merchant_4298,0.0
202312merchant_4298,0.0
202310merchant_4298,0.0
202311merchant_36636,0.0
202312merchant_36636,0.0
202310merchant_36636,0.0
202311merchant_23824,0.0
202312merchant_23824,0.0
202310merchant_23824,0.0
202311merchant_21040,0.0
202312merchant_21040,0.0
202310merchant_21040,0.0
202311merchant_12997,0.0
202312merchant_12997,0.0
202310merchant_12997,0.0
202311merchant_13579,0.0
202312merchant_13579,0.0
202310merchant_13579,0.0
202311merchant_66076,0.0
202312merchant_66076,0.0
202310merchant_66076,0.0
202311merchant_54396,0.0
202312merchant_54396,0.0
202310merchant_54396,0.0
202311merchant_20536,0.0
202312merchant_20536,0.0
202310merchant_20536,0.0
202311merchant_21929,0.0
202312merchant_21929,0.0
202310merchant_21929,0.0
202311merchant_29708,0.0
202312merchant_29708,0.0
202310merchant_29708,0.0
202311merchant_22819,0.0
202312merchant_22819,0.0
202310merchant_22819,0.0
202311merchant_14198,0.0
202312merchant_14198,0.0
202310merchant_14198,0.0
202311merchant_53982,0.0
202312merchant_53982,0.0
202310merchant_53982,0.0
202311merchant_8088,0.0
202312merchant_8088,0.0
202310merchant_8088,0.0
202311merchant_12198,0.0
202312merchant_12198,0.0
202310merchant_12198,0.0
202311merchant_35443,13.852319099027792
202312merchant_35443,13.837074767342726
202310merchant_35443,13.892753088359187
202311merchant_33077,0.0
202312merchant_33077,0.0
202310merchant_33077,0.0
202311merchant_45251,0.0
202312merchant_45251,0.0
202310merchant_45251,0.0
202311merchant_24038,0.0
202312merchant_24038,0.0
202310merchant_24038,0.0
202311merchant_20821,0.0
202312merchant_20821,0.0
202310merchant_20821,0.0
202311merchant_16519,0.0
202312merchant_16519,0.0
202310merchant_16519,0.0
202311merchant_10422,0.0
202312merchant_10422,0.0
202310merchant_10422,0.0
202311merchant_49021,0.0
202312merchant_49021,0.0
202310merchant_49021,0.0
202311merchant_22867,0.0
202312merchant_22867,0.0
202310merchant_22867,0.0
202311merchant_26848,0.0
202312merchant_26848,0.0
202310merchant_26848,0.0
202311merchant_59610,0.0
202312merchant_59610,0.0
202310merchant_59610,0.0
202311merchant_39823,0.0
202312merchant_39823,0.0
202310merchant_39823,0.0
202311merchant_57099,0.0
202312merchant_57099,0.0
202310merchant_57099,0.0
202311merchant_25397,0.0
202312merchant_25397,0.0
202310merchant_25397,0.0
202311merchant_19671,0.0
202312merchant_19671,0.0
202310merchant_19671,0.0
202311merchant_55840,4.182603192369897
202312merchant_55840,4.036946503309052
202310merchant_55840,3.7571230643258393
202311merchant_3604,0.0
202312merchant_3604,0.0
202310merchant_3604,0.0
202311merchant_45684,0.0
202312merchant_45684,0.0
202310merchant_45684,0.0
202311merchant_10353,0.0
202312merchant_10353,0.0
202310merchant_10353,0.0
202311merchant_29528,0.0
202312merchant_29528,0.0
202310merchant_29528,0.0
202311merchant_13976,0.0
202312merchant_13976,0.0
202310merchant_13976,0.0
202311merchant_60065,0.0
202312merchant_60065,0.0
202310merchant_60065,0.0
202311merchant_2794,36.45380347078881
202312merchant_2794,36.611574132050364
202310merchant_2794,35.79030631722258
202311merchant_6364,61.78164624249347
202312merchant_6364,62.75113614664826
202310merchant_6364,59.30857188931898
202311merchant_2276,0.0
202312merchant_2276,0.0
202310merchant_2276,0.0
202311merchant_55385,0.0
202312merchant_55385,0.0
202310merchant_55385,0.0
202311merchant_30902,0.0
202312merchant_30902,0.0
202310merchant_30902,0.0
202311merchant_39041,0.0
202312merchant_39041,0.0
202310merchant_39041,0.0
202311merchant_4877,4.419429667336497
202312merchant_4877,4.468988024494407
202310merchant_4877,4.590497098853044
202311merchant_43018,0.0
202312merchant_43018,0.0
202310merchant_43018,0.0
202311merchant_22798,0.0
202312merchant_22798,0.0
202310merchant_22798,0.0
202311merchant_18801,0.0
202312merchant_18801,0.0
202310merchant_18801,0.0
202311merchant_58783,0.0
202312merchant_58783,0.0
202310merchant_58783,0.0
202311merchant_21574,0.0
202312merchant_21574,0.0
202310merchant_21574,0.0
202311merchant_66691,0.0
202312merchant_66691,0.0
202310merchant_66691,0.0
202311merchant_34158,0.0
202312merchant_34158,0.0
202310merchant_34158,0.0
202311merchant_34934,0.0
202312merchant_34934,0.0
202310merchant_34934,0.0
202311merchant_18986,0.0
202312merchant_18986,0.0
202310merchant_18986,0.0
202311merchant_60788,0.0
202312merchant_60788,0.0
202310merchant_60788,0.0
202311merchant_52829,0.0
202312merchant_52829,0.0
202310merchant_52829,0.0
202311merchant_3227,0.0
202312merchant_3227,0.0
202310merchant_3227,0.0
202311merchant_66589,0.0
202312merchant_66589,0.0
202310merchant_66589,0.0
202311merchant_14019,0.0
202312merchant_14019,0.0
202310merchant_14019,0.0
202311merchant_47946,0.0
202312merchant_47946,0.0
202310merchant_47946,0.0
202311merchant_6433,0.0
202312merchant_6433,0.0
202310merchant_6433,0.0
202311merchant_11682,320.63927678586487
202312merchant_11682,321.0606189917251
202310merchant_11682,324.5071797636409
202311merchant_38169,0.0
202312merchant_38169,0.0
202310merchant_38169,0.0
202311merchant_44726,0.0
202312merchant_44726,0.0
202310merchant_44726,0.0
202311merchant_27844,0.0
202312merchant_27844,0.0
202310merchant_27844,0.0
202311merchant_36927,0.0
202312merchant_36927,0.0
202310merchant_36927,0.0
202311merchant_18613,0.0
202312merchant_18613,0.0
202310merchant_18613,0.0
202311merchant_39328,0.0
202312merchant_39328,0.0
202310merchant_39328,0.0
202311merchant_23509,0.0
202312merchant_23509,0.0
202310merchant_23509,0.0
202311merchant_36030,0.0
202312merchant_36030,0.0
202310merchant_36030,0.0
202311merchant_47395,0.0
202312merchant_47395,0.0
202310merchant_47395,0.0
202311merchant_51281,0.0
202312merchant_51281,0.0
202310merchant_51281,0.0
202311merchant_3553,0.0
202312merchant_3553,0.0
202310merchant_3553,0.0
202311merchant_6129,15.889693558915246
202312merchant_6129,15.893594174982129
202310merchant_6129,15.768452938335495
202311merchant_67695,0.0
202312merchant_67695,0.0
202310merchant_67695,0.0
202311merchant_31540,0.0
202312merchant_31540,0.0
202310merchant_31540,0.0
202311merchant_52295,29.500220250797266
202312merchant_52295,27.4860566662825
202310merchant_52295,37.580899199669076
202311merchant_14797,0.0
202312merchant_14797,0.0
202310merchant_14797,0.0
202311merchant_5324,0.0
202312merchant_5324,0.0
202310merchant_5324,0.0
202311merchant_486,0.0
202312merchant_486,0.0
202310merchant_486,0.0
202311merchant_48638,0.0
202312merchant_48638,0.0
202310merchant_48638,0.0
202311merchant_53790,0.0
202312merchant_53790,0.0
202310merchant_53790,0.0
202311merchant_57302,0.0
202312merchant_57302,0.0
202310merchant_57302,0.0
202311merchant_22462,0.0
202312merchant_22462,0.0
202310merchant_22462,0.0
202311merchant_43129,21.130512753873028
202312merchant_43129,20.57223160736829
202310merchant_43129,21.910437307409097
202311merchant_33439,0.0
202312merchant_33439,0.0
202310merchant_33439,0.0
202311merchant_59109,0.0
202312merchant_59109,0.0
202310merchant_59109,0.0
202311merchant_42626,16.57710257455518
202312merchant_42626,16.518934776030367
202310merchant_42626,17.15994324301752
202311merchant_8224,16.0
202312merchant_8224,16.0
202310merchant_8224,16.0
202311merchant_52766,0.0
202312merchant_52766,0.0
202310merchant_52766,0.0
202311merchant_66654,0.0
202312merchant_66654,0.0
202310merchant_66654,0.0
202311merchant_28632,0.0
202312merchant_28632,0.0
202310merchant_28632,0.0
202311merchant_67476,0.0
202312merchant_67476,0.0
202310merchant_67476,0.0
202311merchant_64300,0.0
202312merchant_64300,0.0
202310merchant_64300,0.0
202311merchant_54907,0.0
202312merchant_54907,0.0
202310merchant_54907,0.0
202311merchant_49640,0.0
202312merchant_49640,0.0
202310merchant_49640,0.0
202311merchant_18862,0.0
202312merchant_18862,0.0
202310merchant_18862,0.0
202311merchant_64803,0.0
202312merchant_64803,0.0
202310merchant_64803,0.0
202311merchant_1028,0.0
202312merchant_1028,0.0
202310merchant_1028,0.0
202311merchant_66545,77.36648759681339
202312merchant_66545,78.14026566246314
202310merchant_66545,82.20059090699334
202311merchant_46783,0.0
202312merchant_46783,0.0
202310merchant_46783,0.0
202311merchant_5151,0.0
202312merchant_5151,0.0
202310merchant_5151,0.0
202311merchant_10983,0.0
202312merchant_10983,0.0
202310merchant_10983,0.0
202311merchant_47909,9.500519723907052
202312merchant_47909,9.475225621099815
202310merchant_47909,9.78565810160398
202311merchant_60541,8.701682814174266
202312merchant_60541,8.69939538450151
202310merchant_60541,8.799702632743065
202311merchant_1869,60.28645607526072
202312merchant_1869,59.45059697103933
202310merchant_1869,57.840097645134286
202311merchant_56163,0.0
202312merchant_56163,0.0
202310merchant_56163,0.0
202311merchant_64580,0.0
202312merchant_64580,0.0
202310merchant_64580,0.0
202311merchant_22581,0.0
202312merchant_22581,0.0
202310merchant_22581,0.0
202311merchant_42123,0.0
202312merchant_42123,0.0
202310merchant_42123,0.0
202311merchant_7087,0.0
202312merchant_7087,0.0
202310merchant_7087,0.0
202311merchant_50327,0.0
202312merchant_50327,0.0
202310merchant_50327,0.0
202311merchant_19773,0.0
202312merchant_19773,0.0
202310merchant_19773,0.0
202311merchant_19455,9.254748239826048
202312merchant_19455,9.560768597829078
202310merchant_19455,10.685049322437793
202311merchant_34136,0.0
202312merchant_34136,0.0
202310merchant_34136,0.0
202311merchant_57698,0.0
202312merchant_57698,0.0
202310merchant_57698,0.0
202311merchant_32708,0.0
202312merchant_32708,0.0
202310merchant_32708,0.0
202311merchant_19567,0.0
202312merchant_19567,0.0
202310merchant_19567,0.0
202311merchant_54804,13.362046692504734
202312merchant_54804,13.362044728704365
202310merchant_54804,13.36432176302952
202311merchant_4459,0.0
202312merchant_4459,0.0
202310merchant_4459,0.0
202311merchant_18857,0.0
202312merchant_18857,0.0
202310merchant_18857,0.0
202311merchant_23655,0.0
202312merchant_23655,0.0
202310merchant_23655,0.0
202311merchant_65763,0.0
202312merchant_65763,0.0
202310merchant_65763,0.0
202311merchant_14559,0.0
202312merchant_14559,0.0
202310merchant_14559,0.0
202311merchant_44152,0.0
202312merchant_44152,0.0
202310merchant_44152,0.0
202311merchant_46943,765.0
202312merchant_46943,765.0
202310merchant_46943,765.0
202311merchant_63969,0.0
202312merchant_63969,0.0
202310merchant_63969,0.0
202311merchant_26531,116.85425821239097
202312merchant_26531,117.81571479284841
202310merchant_26531,123.6967591854098
202311merchant_53999,0.0
202312merchant_53999,0.0
202310merchant_53999,0.0
202311merchant_60332,0.0
202312merchant_60332,0.0
202310merchant_60332,0.0
202311merchant_49472,0.0
202312merchant_49472,0.0
202310merchant_49472,0.0
202311merchant_24679,0.0
202312merchant_24679,0.0
202310merchant_24679,0.0
202311merchant_53007,0.0
202312merchant_53007,0.0
202310merchant_53007,0.0
202311merchant_3762,0.0
202312merchant_3762,0.0
202310merchant_3762,0.0
202311merchant_16602,44.080555575531086
202312merchant_16602,45.6436027278397
202310merchant_16602,40.106098559279445
202311merchant_30640,0.0
202312merchant_30640,0.0
202310merchant_30640,0.0
202311merchant_64116,0.0
202312merchant_64116,0.0
202310merchant_64116,0.0
202311merchant_18534,0.0
202312merchant_18534,0.0
202310merchant_18534,0.0
202311merchant_32050,0.0
202312merchant_32050,0.0
202310merchant_32050,0.0
202311merchant_62978,0.0
202312merchant_62978,0.0
202310merchant_62978,0.0
202311merchant_53909,0.0
202312merchant_53909,0.0
202310merchant_53909,0.0
202311merchant_6825,0.0
202312merchant_6825,0.0
202310merchant_6825,0.0
202311merchant_52321,0.0
202312merchant_52321,0.0
202310merchant_52321,0.0
202311merchant_7065,0.0
202312merchant_7065,0.0
202310merchant_7065,0.0
202311merchant_58603,0.0
202312merchant_58603,0.0
202310merchant_58603,0.0
202311merchant_13929,0.0
202312merchant_13929,0.0
202310merchant_13929,0.0
202311merchant_51923,6.134571773357929
202312merchant_51923,6.135046266654752
202310merchant_51923,6.111605507617158
202311merchant_30078,11.015264366759922
202312merchant_30078,10.009201200482098
202310merchant_30078,9.012296055276384
202311merchant_19432,0.0
202312merchant_19432,0.0
202310merchant_19432,0.0
202311merchant_36844,0.0
202312merchant_36844,0.0
202310merchant_36844,0.0
202311merchant_5186,0.0
202312merchant_5186,0.0
202310merchant_5186,0.0
202311merchant_66920,0.0
202312merchant_66920,0.0
202310merchant_66920,0.0
202311merchant_37860,0.0
202312merchant_37860,0.0
202310merchant_37860,0.0
202311merchant_32169,0.0
202312merchant_32169,0.0
202310merchant_32169,0.0
202311merchant_8134,0.0
202312merchant_8134,0.0
202310merchant_8134,0.0
202311merchant_60540,24.784636349683712
202312merchant_60540,24.58640919367934
202310merchant_60540,23.663930776178837
202311merchant_58430,8.410847832057911
202312merchant_58430,8.643444379575891
202310merchant_58430,7.769333351366832
202311merchant_13522,0.0
202312merchant_13522,0.0
202310merchant_13522,0.0
202311merchant_23961,0.0
202312merchant_23961,0.0
202310merchant_23961,0.0
202311merchant_64791,0.0
202312merchant_64791,0.0
202310merchant_64791,0.0
202311merchant_61037,0.0
202312merchant_61037,0.0
202310merchant_61037,0.0
202311merchant_65859,0.0
202312merchant_65859,0.0
202310merchant_65859,0.0
202311merchant_8513,0.0
202312merchant_8513,0.0
202310merchant_8513,0.0
202311merchant_55570,6.0
202312merchant_55570,6.0
202310merchant_55570,6.0
202311merchant_6737,0.0
202312merchant_6737,0.0
202310merchant_6737,0.0
202311merchant_29481,0.0
202312merchant_29481,0.0
202310merchant_29481,0.0
202311merchant_44350,0.0
202312merchant_44350,0.0
202310merchant_44350,0.0
202311merchant_59389,0.0
202312merchant_59389,0.0
202310merchant_59389,0.0
202311merchant_16931,0.0
202312merchant_16931,0.0
202310merchant_16931,0.0
202311merchant_26128,0.0
202312merchant_26128,0.0
202310merchant_26128,0.0
202311merchant_30925,0.0
202312merchant_30925,0.0
202310merchant_30925,0.0
202311merchant_9444,0.0
202312merchant_9444,0.0
202310merchant_9444,0.0
202311merchant_29215,0.0
202312merchant_29215,0.0
202310merchant_29215,0.0
202311merchant_22929,0.0
202312merchant_22929,0.0
202310merchant_22929,0.0
202311merchant_59809,0.0
202312merchant_59809,0.0
202310merchant_59809,0.0
202311merchant_41739,0.0
202312merchant_41739,0.0
202310merchant_41739,0.0
202311merchant_13869,0.0
202312merchant_13869,0.0
202310merchant_13869,0.0
202311merchant_6410,12.588756355701687
202312merchant_6410,12.585837915859447
202310merchant_6410,12.552622661607677
202311merchant_6094,0.0
202312merchant_6094,0.0
202310merchant_6094,0.0
202311merchant_4631,23.52035140616023
202312merchant_4631,23.24927070446281
202310merchant_4631,22.158516566788656
202311merchant_38855,0.0
202312merchant_38855,0.0
202310merchant_38855,0.0
202311merchant_24754,0.0
202312merchant_24754,0.0
202310merchant_24754,0.0
202311merchant_60185,0.0
202312merchant_60185,0.0
202310merchant_60185,0.0
202311merchant_57320,0.0
202312merchant_57320,0.0
202310merchant_57320,0.0
202311merchant_29515,0.0
202312merchant_29515,0.0
202310merchant_29515,0.0
202311merchant_28021,0.0
202312merchant_28021,0.0
202310merchant_28021,0.0
202311merchant_4694,4.999993311939948
202312merchant_4694,4.999993311939948
202310merchant_4694,4.999993311991991
202311merchant_10367,0.0
202312merchant_10367,0.0
202310merchant_10367,0.0
202311merchant_51424,0.0
202312merchant_51424,0.0
202310merchant_51424,0.0
202311merchant_51736,0.0
202312merchant_51736,0.0
202310merchant_51736,0.0
202311merchant_26153,195.12234156987776
202312merchant_26153,210.66496733583585
202310merchant_26153,255.19687084445337
202311merchant_38138,0.0
202312merchant_38138,0.0
202310merchant_38138,0.0
202311merchant_2578,0.0
202312merchant_2578,0.0
202310merchant_2578,0.0
202311merchant_10151,0.0
202312merchant_10151,0.0
202310merchant_10151,0.0
202311merchant_49976,5.407389724691332
202312merchant_49976,5.424313105608024
202310merchant_49976,5.332388778611461
202311merchant_41841,0.0
202312merchant_41841,0.0
202310merchant_41841,0.0
202311merchant_39029,6.738101455554318
202312merchant_39029,6.740015479604121
202310merchant_39029,6.654466907961551
202311merchant_1726,0.0
202312merchant_1726,0.0
202310merchant_1726,0.0
202311merchant_62740,0.0
202312merchant_62740,0.0
202310merchant_62740,0.0
202311merchant_64752,0.0
202312merchant_64752,0.0
202310merchant_64752,0.0
202311merchant_62619,0.0
202312merchant_62619,0.0
202310merchant_62619,0.0
202311merchant_48322,0.0
202312merchant_48322,0.0
202310merchant_48322,0.0
202311merchant_6171,0.0
202312merchant_6171,0.0
202310merchant_6171,0.0
202311merchant_36940,10.40196838525653
202312merchant_36940,10.40196899321416
202310merchant_36940,10.400760262531719
202311merchant_20884,0.0
202312merchant_20884,0.0
202310merchant_20884,0.0
202311merchant_63325,0.0
202312merchant_63325,0.0
202310merchant_63325,0.0
202311merchant_67784,0.0
202312merchant_67784,0.0
202310merchant_67784,0.0
202311merchant_19710,0.0
202312merchant_19710,0.0
202310merchant_19710,0.0
202311merchant_30896,0.0
202312merchant_30896,0.0
202310merchant_30896,0.0
202311merchant_39991,0.0
202312merchant_39991,0.0
202310merchant_39991,0.0
202311merchant_34465,0.0
202312merchant_34465,0.0
202310merchant_34465,0.0
202311merchant_43343,0.0
202312merchant_43343,0.0
202310merchant_43343,0.0
202311merchant_40993,0.0
202312merchant_40993,0.0
202310merchant_40993,0.0
202311merchant_55275,0.0
202312merchant_55275,0.0
202310merchant_55275,0.0
202311merchant_1266,0.0
202312merchant_1266,0.0
202310merchant_1266,0.0
202311merchant_57591,0.0
202312merchant_57591,0.0
202310merchant_57591,0.0
202311merchant_56764,0.0
202312merchant_56764,0.0
202310merchant_56764,0.0
202311merchant_63372,7.0
202312merchant_63372,7.0
202310merchant_63372,7.0
202311merchant_32197,0.0
202312merchant_32197,0.0
202310merchant_32197,0.0
202311merchant_51512,0.0
202312merchant_51512,0.0
202310merchant_51512,0.0
202311merchant_29808,8.460255587325141
202312merchant_29808,8.42982198531433
202310merchant_29808,8.228032980668008
202311merchant_9168,0.0
202312merchant_9168,0.0
202310merchant_9168,0.0
202311merchant_40047,0.0
202312merchant_40047,0.0
202310merchant_40047,0.0
202311merchant_8420,0.0
202312merchant_8420,0.0
202310merchant_8420,0.0
202311merchant_28801,0.0
202312merchant_28801,0.0
202310merchant_28801,0.0
202311merchant_21026,0.0
202312merchant_21026,0.0
202310merchant_21026,0.0
202311merchant_59482,5.058219979793123
202312merchant_59482,5.016943691737347
202310merchant_59482,4.8393417883778564
202311merchant_52650,0.0
202312merchant_52650,0.0
202310merchant_52650,0.0
202311merchant_1146,0.0
202312merchant_1146,0.0
202310merchant_1146,0.0
202311merchant_18983,0.0
202312merchant_18983,0.0
202310merchant_18983,0.0
202311merchant_47855,0.0
202312merchant_47855,0.0
202310merchant_47855,0.0
202311merchant_12921,0.0
202312merchant_12921,0.0
